cluster,user_pseudo_id,product_id_name,product_category_list,product_category_2_list,recency,frequency,monetary
2,1903067553.1714983,{'8905134984429': 'Aqua Viscose Linen Top'},['Tops'],['All Clothing'],27,4,21630.0
2,1903067553.1714983,{'8905724517433': 'Pink Embroidered Cotton Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],27,4,21630.0
2,1903067553.1714983,{'8905724598517': 'Ikat Inspired Pink Viscose Kurta'},['Kurtas &amp; Kurta Sets'],['All Clothing'],27,4,21630.0
2,1903067553.1714983,"{'8905724598579': 'Pink Viscose Top', ' 8905724426780': ' Ikat Inspired Pink Viscose Top', ' 8905724415746': ' Blue Floral Print Viscose Top', ' 8905724701184': ' Embroidered Viscose Kurta'}","['Tops', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",27,4,21630.0
0,1921934885.1714652,{'8905134984429': 'Aqua Viscose Linen Top'},['Tops'],['All Clothing'],31,1,2890.0
0,599681119.17112,{'8905134984504': 'Floral Embroidered Blue Co-ord Set'},['Co-ords'],['All Clothing'],70,1,4041.0
0,44695747.17102238,"{'8905134984504': 'Summer In The Sky Co-ords Set', ' 8905724368660': ' Floral Embroidered Blue Co-ord Set'}","['Black Friday Sale', ' Co-ords']","['All Clothing', ' Sale']",82,1,5985.0
0,1266799828.1715133,{'8905134984894': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],25,1,4490.0
1,1022212519.1708158,{'8905134984894': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],102,1,4490.0
1,720023637.1709116,{'8905134984894': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],95,1,4490.0
3,1408135849.1709235,"{'8905134984894': 'Sundowner Pleated Maxi Dress', ' 8905724415555': ' Summer Lovin’ Dress'}",['Dresses'],['All Clothing'],93,1,10480.0
0,1172638289.1712134,{'8905134984900': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],53,1,3645.0
1,2110165501.1708848,{'8905134984900': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],98,1,4490.0
0,965081136.1714835,{'8905134984900': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],29,1,4490.0
0,2066509494.1710253,{'8905134984900': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],82,1,4490.0
1,594091192.1708244,{'8905134984917': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],105,1,4490.0
0,168299039.17093807,{'8905134984917': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],78,1,4490.0
0,1747126307.171466,{'8905134984917': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],26,1,4490.0
0,1849462197.1709871,{'8905134984917': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],26,1,4490.0
2,1536142060.1707811,"{'8905134984917': 'Forest Waves Co-ords Set', ' 8905724006562': ' Citrus Burst maxi dress', ' 8905724369704': ' Blue Floral Shirt Style Set', ' 8905724328510': ' Marine Blossom Set', ' 8905724390333': ' Summer Lovin’ Dress', ' 8905724372940': ' Shades Of Red Co-ords Set', ' 8905724372469': ' Charge Up The Style Co-Ord Set'}","['Co-ords', ' Dresses', ' Black Friday Sale', ' Women']","['Sale', ' All Clothing', ' End of Season Sale']",106,3,27140.0
2,1536142060.1707811,"{'8905724328510': 'Citrus Burst maxi dress', ' 8905134898955': ' Maroon Viscose Printed Scarf'}","['Dresses', ' Scarves &amp; Stoles']","['All Accessories', ' All Clothing']",106,3,27140.0
2,1536142060.1707811,"{'8905724539077': 'The Saree Co-Ord', ' 8905724390340': ' Marine Blossom Set', ' 8905724368929': ' Whispers Of Lavender Skirt Set'}","['Co-ords', ' Women']","['All Clothing', ' End of Season Sale']",106,3,27140.0
0,753886573.1710888,{'8905134984924': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],70,1,4490.0
1,1294584610.1708539,{'8905134984924': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],102,1,4041.0
0,1790109785.171068,{'8905134984924': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],77,1,4490.0
0,627327352.1713597,{'8905134984924': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],36,1,4041.0
0,1593751451.17135,{'8905134984924': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],44,1,4490.0
0,1362517765.1712496,{'8905134984931': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],56,1,4490.0
0,408236775.1709964,{'8905134984931': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],85,1,4490.0
1,1661459187.1704433,{'8905134984931': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],91,1,4490.0
0,61130702.17113807,{'8905134984931': 'Summer Lovin’ Dress'},['Dresses'],['All Clothing'],68,1,4490.0
0,1957308882.1710043,"{'8905134984948': 'Batik Warli Inspired Tunic', ' 8905724489891': ' Vibrant Night Co-Ord Set'}","['Kurtas', ' Co-ords']","['Kurtas &amp; Kurta Sets', ' All Clothing']",68,1,5980.0
0,345225852.17121655,{'8905134984993': 'Vibrant Night Co-Ord Set'},['Co-ords'],['All Clothing'],60,1,3990.0
0,1794764501.171086,{'8905134985013': 'Ikat Inspired Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],75,1,3990.0
0,851363276.1711808,{'8905134985013': 'Ikat Inspired Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],64,1,3591.0
2,1863336614.1705415,{'8905134985013': 'Ikat Inspired Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],81,3,8975.0
2,1863336614.1705415,{'8905724372926': 'Shades Of Red Co-ords Set'},['Co-ords'],['All Clothing'],81,3,8975.0
2,1863336614.1705415,{'8905724410994': 'Monochrome Warli Print Co-Ord'},['Co-ords'],['All Clothing'],81,3,8975.0
0,1307733124.1711988,{'8905134985013': 'Ikat Inspired Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],62,1,3990.0
3,845196515.1709719,"{'8905134985013': 'Ethnic Motif Yellow Viscose Kurta Set', ' 8905724513077': ' Ikat Inspired Yellow Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],75,2,10470.0
3,845196515.1709719,{'8905724413803': 'Ikat Print Cotton Yellow Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],75,2,10470.0
0,692569375.1711254,{'8905134985020': 'Ikat Inspired Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],70,1,3990.0
0,765926929.1712502,"{'8905134985020': 'Ikat Inspired Kurta Set', ' 8905134994312': ' Ikat Inspired Yellow Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],56,1,7980.0
3,1135439261.1711476,"{'8905134985044': 'Ikat Inspired Yellow Kurta Set', ' 8905724539237': ' The Shehzaadi Dress'}","['Dresses', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",67,1,8480.0
3,716040716.1710576,"{'8905134985051': 'Classic Floral Print Kurta Set', ' 8907641565542': ' Ikat Inspired Yellow Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],67,2,8918.0
3,716040716.1710576,{'8905134993759': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],67,2,8918.0
0,898825364.1710659,{'8905134986720': 'Green Scarve'},['Scarves &amp; Stoles'],['All Accessories'],69,1,899.0
3,1259973934.1708856,"{'8905134987925': 'Pink Embroidered Kurta Set', ' 8905134849926': ' Floral Flared Suit', ' 8905724539404': ' Dolna Kurta Set', ' 8905724009716': ' Cherry Fields Tie Up Top', ' 8905724370694': ' Harita Kurta Set', ' 8905134644521': ' Aqua Dobby Embroidered Straight Top', ' 8905134848721': ' Teal Floral Flared Top', ' 8905724375798': ' Indigo Ethnic Motifs Festive Suit', ' 8905724375910': ' In Love With Warli Kurta'}","['Kurtas', ' Tops', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",98,1,21699.0
1,456335686.17075795,"{'8905134987925': 'Warli Inspired Shirt', ' 8905134988045': ' In Love With Warli Kurta'}","['Kurtas', ' Tops']","['All Clothing', ' Kurtas &amp; Kurta Sets']",113,1,4480.0
0,1917754074.1710289,{'8905134987956': 'In Love With Warli Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],81,1,2490.0
0,1198660748.1711729,"{'8905134987956': 'In Love With Warli Kurta', ' 8905134988014': ' Warli Inspired Pants'}","['Bottoms', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",64,1,4480.0
1,1230282709.170694,{'8905134987963': 'In Love With Warli Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],119,1,2490.0
0,600455395.1714584,"{'8905134987963': 'Off White Embroidered Viscose Top', ' 8905134987956': ' In Love With Warli Kurta'}","['Tops', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",25,1,9560.0
0,202386055.1604326,"{'8905134987963': 'Warli Inspired Pants', ' 8905134988021': ' In Love With Warli Kurta'}","['Bottoms', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",74,1,3609.0
2,471590047.1697642,{'8905134987970': 'In Love With Warli Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],49,3,8970.0
2,471590047.1697642,{'8905724489280': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],49,3,8970.0
2,471590047.1697642,{'8905724574610': 'Ethnic Motif Printed Black Viscose Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],49,3,8970.0
3,1425334480.1704369,{'8905134987970': 'In Love With Warli Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],43,2,8480.0
3,1425334480.1704369,{'8905724415579': 'Sundowner Pleated Maxi Dress'},['Dresses'],['All Clothing'],43,2,8480.0
0,42515318.171035886,"{'8905134987994': 'In Love With Warli Kurta', ' 8905134987932': ' Warli Inspired Pants'}","['Bottoms', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",80,1,4480.0
0,923340583.1712056,"{'8905134988076': 'Warli Inspired Shirt', ' 8905134988007': ' In Love With Warli Kurta', ' 8905134987956': ' Warli Inspired Pants'}","['Tops', ' Kurtas', ' Bottoms']","['All Clothing', ' Kurtas &amp; Kurta Sets']",60,1,6470.0
0,1841347604.1713085,{'8905134988113': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],49,1,3990.0
0,1051238515.171394,{'8905134988113': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],39,1,3990.0
1,1091209172.1706975,{'8905134988120': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],120,1,3591.0
1,1519373964.1706767,{'8905134988137': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],122,1,3990.0
1,1310109254.1707373,{'8905134988137': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],115,1,3990.0
0,877515307.1711197,"{'8905134988144': 'Summer Lovin’ Dress', ' 8905134984931': ' Monochrome Love Kurta Set'}","['Dresses', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",71,1,7632.0
0,1989785198.1713364,"{'8905134988144': 'Ethnic Motif Printed Cotton Kurta Set', ' 8905724436505': ' Monochrome Love Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],44,1,131.0
1,1509037563.170842,{'8905134988151': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],103,1,3990.0
3,311562585.1701841,{'8905134988151': 'Monochrome Love Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],70,2,6580.0
3,311562585.1701841,{'8905724374159': 'Tangerine Twist Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],70,2,6580.0
3,2062298829.171432,"{'8905134988151': 'Summer Days Floral Kaftan', ' 8905724180262': ' A Festive Top To Love', ' 8905724374982': ' Garden Of Flowers Straight Top', ' 8905134635581': ' Indigo Geometric Ruffles Cropped Set', ' 8905134680673': ' Off White Long Length Flared Na Sharara', ' 8905724323874': ' Monochrome Love Kurta Set', ' 8905724220753': ' Black Floral Curved Jump Suit'}","['Bottoms', ' Tops', ' Kurta Sets', ' Jumpsuits', ' Co-Ord Sets']","['Diwali Sale Upto 70% off', ' Kurtas &amp; Kurta Sets', ' All Clothing']",35,1,11415.0
3,252326703.1713142,"{'8905134988151': 'Ikat Print Cotton Yellow Tunic', ' 8905724413841': ' Navy Blue Printed Viscose Kurta', ' 8905134994053': ' Ikat Print Viscose Cropped Co-Ord', ' 8905724601880': ' Monochrome Love Kurta Set', ' 8905134994114': ' Geometric Print Viscose Red Kurta Set', ' 8905724539244': ' Floral Motif Festive Set', ' 8905724593529': ' The Shehzaadi Dress', ' 8905724539312': ' The Electric Indigo Set', ' 8905724413667': ' Abstract Print Green Co-Ord', ' 8905724531101': ' Warli Inspired Maxi Dress'}","['Dresses', ' Co-ords', ' Kurtas', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",48,1,45900.0
0,1929996208.1692033,"{'8905134988151': 'Abstract floral co-ord', ' 8905724593574': ' Monochrome Love Kurta Set'}","['Kurta Sets', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",33,1,8480.0
0,219576294.17145795,{'8905134988212': 'Warli Print Inspired Cotton Top'},['Tops'],['All Clothing'],32,2,4280.0
0,219576294.17145795,{'8905724463280': 'Embroidered Mint Green Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],32,2,4280.0
0,1504922644.1712065,{'8905134992462': 'Geometric Blue Viscose Jumpsuit'},['Jumpsuits'],['All Clothing'],55,1,3290.0
0,1803535253.171232,{'8905134992479': 'Geometric Blue Viscose Jumpsuit'},['Jumpsuits'],['All Clothing'],58,1,3290.0
0,257012484.1711108,{'8905134992479': 'Geometric Blue Viscose Jumpsuit'},['Jumpsuits'],['All Clothing'],72,1,3290.0
0,1059178790.1713868,{'8905134992493': 'Geometric Blue Viscose Jumpsuit'},['Jumpsuits'],['All Clothing'],25,1,2961.0
3,144449174.17112762,"{'8905134992530': 'Geometric Print Blue Viscose Co-ord', ' 8905724415098': ' Flower Power Crop Co-Ord'}",['Co-ords'],['All Clothing'],63,2,9870.0
3,144449174.17112762,{'8905724415104': 'Flower Power Crop Co-Ord'},['Co-ords'],['All Clothing'],63,2,9870.0
0,660551555.1712574,"{'8905134992547': 'Geometric Print Blue Viscose Co-ord', ' 8905724372476': ' Charge Up The Style Co-Ord Set'}",['Co-ords'],['All Clothing'],55,1,5285.0
2,551122264.1705477,{'8905134992707': 'White Mirror Embroidery Viscose Top'},['Tops'],['All Clothing'],52,3,8270.0
2,551122264.1705477,{'8905134993711': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],52,3,8270.0
2,551122264.1705477,{'8905724489358': 'Lilac Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],52,3,8270.0
0,601202111.1714132,"{'8905134992707': 'White Mirror Embroidery Viscose Top', ' 8905724444654': ' Floral Embroidered Teal Top'}",['Tops'],['All Clothing'],34,1,86.0
1,2075412895.1690464,{'8905134992714': 'White Mirror Embroidery Viscose Top'},['Tops'],['All Clothing'],96,1,2490.0
0,363694397.1714295,"{'8905134992714': 'Flower Bright Tiered Summer Maxi Dress', ' 8907641567843': ' White Mirror Embroidery Viscose Top'}","['Tops', ' Dresses']",['All Clothing'],35,1,5580.0
0,1744152319.1711211,"{'8905134992721': 'Bahara White Kurta', ' 8905724410703': ' Ikat Inspired Yellow Kurta Set', ' 8905134985044': ' Abstract Floral Print Viscose Top', ' 8905724410123': ' Golapi Skirt Set', ' 8905724370960': ' Hibiscus Top', ' 8905724374371': ' White Mirror Embroidery Viscose Top'}","['Kurtas &amp; Kurta Sets', ' Co-ords', ' Kurta Sets', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",70,1,264.0
0,420739675.17127705,{'8905134992738': 'White Mirror Embroidery Viscose Top'},['Tops'],['All Clothing'],53,1,2490.0
0,454739722.17107606,"{'8905134992738': 'Ikat Print Viscose Cropped Co-Ord', ' 8905724413667': "" Lime n' Peplum Top"", ' 8905724539596': ' White Mirror Embroidery Viscose Top'}","['Co-ords', ' Tops']",['All Clothing'],76,1,7570.0
3,1532412856.1712406,"{'8905134992738': 'Warli Print Inspired Cotton Top', ' 8907641567874': ' Indigo Geometric Flared Dress', ' 8905134988212': ' Flower Bright Tiered Summer Maxi Dress', ' 8905724413483': ' Pleated Lime Green Embroidered Top', ' 8905134850113': ' Cotton Kurta Inspired By Ikat', ' 8905724481185': ' White Mirror Embroidery Viscose Top'}","['Tops', ' Kurtas &amp; Kurta Sets', ' Dresses']",['All Clothing'],56,1,14500.0
0,1109932226.1711116,{'8905134993438': 'Sunflower Bright Co-Ord'},['Co-ords'],['All Clothing'],71,1,3290.0
0,1071591144.171204,{'8905134993476': 'Electric Style Crop Top Co-Ord'},['Co-ords'],['All Clothing'],58,1,3141.0
0,584702097.1715064,"{'8905134993490': 'Electric Style Crop Top Co-Ord', ' 8905724372469': ' Charge Up The Style Co-Ord Set'}",['Co-ords'],['All Clothing'],26,1,4936.0
1,465090126.17082703,{'8905134993506': 'Electric Style Crop Top Co-Ord Set'},['Co-ords'],['All Clothing'],103,1,3490.0
0,1614388344.1712465,{'8905134993711': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],53,2,4480.0
0,1614388344.1712465,{'8905724411175': 'Straight Fit Black Pants'},['Bottoms'],['All Clothing'],53,2,4480.0
0,801208746.1699036,"{'8905134993711': 'Batik Warli Inspired Tunic', ' 8905724374128': ' Tangerine Twist Tunic'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],78,1,5380.0
0,717192631.1714897,{'8905134993728': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],28,1,2790.0
3,1815827188.1709764,"{'8905134993728': 'Batik Warli Inspired Tunic', ' 8905724413872': ' Flower Bright Tiered Summer Maxi Dress', ' 8907641567843': ' Flare It Up Maxi Dress'}","['Kurtas', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",86,1,9370.0
0,1735098319.1711519,{'8905134993759': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],67,1,2790.0
0,797465736.1713709,{'8905134993759': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],38,1,2790.0
1,266298454.17066276,{'8905134993841': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],124,1,4041.0
1,519496155.17095566,{'8905134993841': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],90,1,4490.0
1,217795509.1705344,"{'8905134993841': 'Indigo Ethnic Motifs Straight Kurta', ' 8905724374067': ' Syama Cape Set', ' 8905724293665': ' Naksh Black Co-ord Set', ' 8905134932451': ' Sun’S Out Summer Dress'}","['Co-ords', ' Dresses', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",127,1,159.0
3,1242810248.1709254,"{'8905134993841': 'Naksh Black Co-ord Set', ' 8905724539220': ' The Shehzaadi Dress', ' 8905134657422': ' Solid Asymmetric Tunic'}","['Tops', ' Dresses', ' Co-ords']",['All Clothing'],93,1,9930.0
1,1624748128.1703916,{'8905134993858': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],113,1,4490.0
1,666285757.1706164,{'8905134993858': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],127,1,4490.0
2,637156312.1709636,{'8905134993858': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],80,3,11275.0
2,637156312.1709636,{'8905724294709': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],80,3,11275.0
2,637156312.1709636,{'8907641510528': 'Royalty Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],80,3,11275.0
3,1187797789.1709104,{'8905134993858': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],46,2,8980.0
3,1187797789.1709104,{'8905724414411': 'Floral Embroidered Blue Co-ord Set'},['Co-ords'],['All Clothing'],46,2,8980.0
1,1219537673.1694279,{'8905134993858': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],119,1,4490.0
1,865266747.1709615,"{'8905134993858': 'Naksh Black Co-ord Set', ' 8905724283949': ' Positano Dress'}","['Co-ords', ' Dresses']",['All Clothing'],89,1,5296.0
3,1196444274.170823,"{'8905134993858': 'Naksh Black Co-ord Set', ' 8905724413643': ' Ikat Print Viscose Cropped Co-ord Set', ' 8905724374982': ' Garden Of Flowers Straight Top'}","['Tops', ' Co-ords']",['All Clothing'],105,1,9125.0
1,1232619198.1707327,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],116,1,4041.0
1,114973301.17081697,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],106,1,4041.0
1,1326328268.1704037,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],124,2,7240.0
1,1326328268.1704037,{'8905724000157': 'Pink Floral Embroidered Cropped Set'},['Co-Ords'],['Women'],124,2,7240.0
0,1049429221.1710048,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],84,1,4490.0
0,2138991178.171265,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],45,1,4490.0
0,1757483713.1713476,{'8905134993865': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],44,1,4490.0
3,1897184601.1715016,"{'8905134993865': 'Floral Embroidered Blue Co-ord Set', ' 8905134984504': ' Naksh Black Co-ord Set', ' 8905724413650': ' Ikat Print Viscose Cropped Co-Ord'}",['Co-ords'],['All Clothing'],27,1,12470.0
1,1016373547.1708968,{'8905134993872': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],95,1,4490.0
0,1210295472.1693933,{'8905134993872': 'Naksh Black Co-ord Set'},['Co-ords'],['All Clothing'],72,1,85.0
0,1921770377.171353,{'8905134994022': 'Geometric Print Viscose Red Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],44,1,4041.0
3,2118026740.170715,{'8905134994022': 'Geometric Print Viscose Red Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],79,2,8480.0
